22/05/2022 23:38:31,2007.07000000
22/05/2022 23:38:33,2007.07000000
22/05/2022 23:38:35,2007.07000000
22/05/2022 23:38:37,2007.07000000
22/05/2022 23:38:40,2007.07000000
22/05/2022 23:38:42,2007.07000000
22/05/2022 23:38:44,2007.07000000
22/05/2022 23:38:49,2007.07000000
22/05/2022 23:38:50,2007.07000000
22/05/2022 23:38:53,2007.07000000
22/05/2022 23:38:55,2007.07000000
22/05/2022 23:38:57,2007.07000000
22/05/2022 23:38:59,2006.47000000
22/05/2022 23:39:02,2006.47000000
22/05/2022 23:39:04,2006.47000000
22/05/2022 23:39:06,2006.47000000
22/05/2022 23:39:08,2006.47000000
22/05/2022 23:39:10,2006.47000000
22/05/2022 23:39:14,2006.47000000
22/05/2022 23:39:17,2006.47000000
22/05/2022 23:39:19,2006.47000000
22/05/2022 23:39:22,2006.47000000
22/05/2022 23:39:24,2006.47000000
22/05/2022 23:39:26,2006.47000000
22/05/2022 23:39:30,2006.47000000
22/05/2022 23:39:32,2006.47000000
22/05/2022 23:39:34,2006.47000000
22/05/2022 23:39:36,2006.47000000
22/05/2022 23:39:39,2006.47000000
22/05/2022 23:39:42,2006.47000000
22/05/2022 23:39:44,2006.47000000
22/05/2022 23:39:46,2006.47000000
22/05/2022 23:39:50,2006.47000000
22/05/2022 23:39:52,2006.47000000
22/05/2022 23:39:55,2006.47000000
22/05/2022 23:39:57,2006.47000000
22/05/2022 23:39:59,2005.95000000
22/05/2022 23:40:02,2005.95000000
22/05/2022 23:40:04,2006.00000000
22/05/2022 23:40:06,2006.29000000
22/05/2022 23:40:09,2006.29000000
22/05/2022 23:40:12,2006.29000000
22/05/2022 23:40:15,2006.29000000
22/05/2022 23:40:17,2006.29000000
22/05/2022 23:40:19,2006.29000000
22/05/2022 23:40:22,2006.29000000
22/05/2022 23:40:24,2006.29000000
22/05/2022 23:40:27,2006.40000000
22/05/2022 23:40:30,2006.40000000
22/05/2022 23:40:32,2006.64000000
22/05/2022 23:40:35,2006.85000000
22/05/2022 23:40:37,2007.00000000
22/05/2022 23:40:40,2007.00000000
22/05/2022 23:40:42,2007.00000000
22/05/2022 23:40:44,2007.00000000
22/05/2022 23:40:46,2007.00000000
22/05/2022 23:40:49,2007.00000000
22/05/2022 23:40:52,2007.00000000
22/05/2022 23:40:54,2007.51000000
22/05/2022 23:40:57,2007.51000000
22/05/2022 23:40:57,2007.51000000
22/05/2022 23:40:59,2007.51000000
22/05/2022 23:41:01,2007.51000000
22/05/2022 23:41:04,2007.51000000
22/05/2022 23:41:08,2007.51000000
22/05/2022 23:41:10,2007.51000000
22/05/2022 23:41:13,2007.51000000
22/05/2022 23:41:16,2007.51000000
22/05/2022 23:41:18,2007.51000000
22/05/2022 23:41:20,2007.51000000
22/05/2022 23:41:23,2007.51000000
22/05/2022 23:41:25,2007.51000000
22/05/2022 23:41:27,2007.51000000
22/05/2022 23:41:29,2007.51000000
22/05/2022 23:41:31,2007.51000000
22/05/2022 23:41:33,2007.51000000
22/05/2022 23:41:36,2007.51000000
22/05/2022 23:41:38,2007.51000000
22/05/2022 23:41:40,2007.51000000
22/05/2022 23:41:43,2007.51000000
22/05/2022 23:41:45,2007.51000000
22/05/2022 23:41:47,2007.51000000
22/05/2022 23:41:49,2007.51000000
22/05/2022 23:41:52,2007.51000000
22/05/2022 23:41:54,2007.51000000
22/05/2022 23:41:57,2007.51000000
22/05/2022 23:41:57,2007.51000000
22/05/2022 23:41:59,2007.16000000
22/05/2022 23:42:01,2007.16000000
22/05/2022 23:42:04,2007.16000000
22/05/2022 23:42:06,2007.16000000
22/05/2022 23:42:09,2007.16000000
22/05/2022 23:42:11,2007.16000000
22/05/2022 23:42:14,2007.16000000
22/05/2022 23:42:16,2007.16000000
22/05/2022 23:42:19,2007.16000000
22/05/2022 23:42:21,2007.16000000
22/05/2022 23:42:24,2007.16000000
22/05/2022 23:42:26,2007.16000000
22/05/2022 23:42:29,2007.16000000
22/05/2022 23:42:32,2007.16000000
22/05/2022 23:42:34,2007.16000000
22/05/2022 23:42:36,2007.16000000
22/05/2022 23:42:38,2007.16000000
22/05/2022 23:42:41,2007.16000000
22/05/2022 23:42:43,2007.16000000
22/05/2022 23:42:45,2007.16000000
22/05/2022 23:42:48,2007.16000000
22/05/2022 23:42:50,2007.16000000
22/05/2022 23:42:52,2007.16000000
22/05/2022 23:42:55,2007.16000000
22/05/2022 23:42:57,2007.16000000
22/05/2022 23:42:57,2007.16000000
22/05/2022 23:43:00,2006.65000000
22/05/2022 23:43:02,2006.65000000
22/05/2022 23:43:05,2006.65000000
